"n","nnodes","pnodes","rate","delta"
475986,2980517,0.024556,0.0545238,4980.0
476786,2985502,0.0245558,0.0545235,4909.5
477586,2990336,0.0245543,0.054521,4836.0
478386,2995174,0.0245529,0.0545185,4789.5
479186,2999915,0.0245507,0.0545147,4846.0
479986,3004866,0.0245503,0.0545139,4952.5
480786,3009820,0.0245498,0.0545131,4920.5
481586,3014707,0.0245488,0.0545114,4878.0
482386,3019576,0.0245477,0.0545094,4893.5
483186,3024494,0.024547,0.0545082,4902.5
483986,3029381,0.024546,0.0545065,4857.5
484786,3034209,0.0245446,0.0545039,4884.0
485586,3039149,0.024544,0.054503,4976.0
486386,3044161,0.0245441,0.0545031,4877.0
487186,3048903,0.0245419,0.0544994,4765.5
487986,3053692,0.0245402,0.0544963,4788.5
488786,3058480,0.0245384,0.0544933,4737.5
489586,3063167,0.0245359,0.0544888,4657.0
490386,3067794,0.0245328,0.0544835,4772.0
491186,3072711,0.0245321,0.0544823,4818.0
491986,3077430,0.0245299,0.0544783,4767.0
492786,3082245,0.0245284,0.0544757,4757.0
493586,3086944,0.0245259,0.0544715,4737.5
494386,3091720,0.0245241,0.0544684,4881.5
495186,3096707,0.024524,0.0544681,4853.5
495986,3101427,0.0245218,0.0544642,4769.5
496786,3106246,0.0245203,0.0544617,4729.0
497586,3110885,0.0245175,0.0544567,4733.0
498386,3115712,0.0245161,0.0544543,4746.5
499186,3120378,0.0245135,0.0544497,4729.0
499986,3125170,0.0245118,0.0544469,4798.5
500786,3129975,0.0245103,0.0544442,4795.0
501586,3134760,0.0245086,0.0544413,4790.0
502386,3139555,0.024507,0.0544385,4700.0
503186,3144160,0.0245039,0.0544331,4674.0
503986,3148903,0.0245019,0.0544297,4737.0
504786,3153634,0.0244999,0.054426,4711.0
505586,3158325,0.0244975,0.0544219,4846.5
506386,3163327,0.0244975,0.054422,4847.5
507186,3168020,0.0244952,0.0544179,4788.0
507986,3172903,0.0244943,0.0544163,4848.5
508786,3177717,0.0244929,0.0544139,4834.0
509586,3182571,0.0244918,0.0544119,4812.0
510386,3187341,0.02449,0.0544089,4738.0
511186,3192047,0.0244878,0.054405,4769.0
511986,3196879,0.0244866,0.0544029,4818.5
512786,3201684,0.0244851,0.0544003,4815.5
513586,3206510,0.0244838,0.0543981,4826.0
514386,3211336,0.0244825,0.0543958,4820.0
515186,3216150,0.0244812,0.0543934,4774.0
515986,3220884,0.0244792,0.05439,4699.0
516786,3225548,0.0244767,0.0543856,4721.0
517586,3230326,0.0244751,0.0543828,4790.5
518386,3235129,0.0244736,0.0543803,4788.0
519186,3239902,0.024472,0.0543774,4860.0
519986,3244849,0.0244716,0.0543768,4903.5
520786,3249709,0.0244706,0.0543751,4869.5
521586,3254588,0.0244698,0.0543736,4861.5
522386,3259432,0.0244687,0.0543716,4803.0
523186,3264194,0.0244669,0.0543686,4747.0
523986,3268926,0.024465,0.0543653,4829.5
524786,3273853,0.0244645,0.0543644,4859.0
525586,3278644,0.024463,0.0543618,4864.0
526386,3283581,0.0244626,0.0543611,4786.0
527186,3288216,0.02446,0.0543565,4869.0
527986,3293319,0.0244608,0.054358,4898.0
528786,3298012,0.0244586,0.0543542,4741.0
529586,3302801,0.0244571,0.0543516,4718.5
530386,3307449,0.0244546,0.0543472,4765.5
531186,3312332,0.0244538,0.0543458,4779.5
531986,3317008,0.0244515,0.0543418,4743.5
532786,3321819,0.0244502,0.0543395,4827.5
533586,3326663,0.0244492,0.0543377,4757.0
534386,3331333,0.0244468,0.0543336,4681.0
535186,3336025,0.0244447,0.0543298,4697.5
535986,3340728,0.0244426,0.0543262,4751.0
536786,3345527,0.0244412,0.0543238,4759.0
537586,3350246,0.0244393,0.0543204,4739.5
538386,3355006,0.0244376,0.0543176,4744.5
539186,3359735,0.0244358,0.0543143,4768.0
539986,3364542,0.0244345,0.0543121,4813.5
540786,3369362,0.0244333,0.05431,4672.5
541586,3373887,0.02443,0.0543042,4688.5
542386,3378739,0.024429,0.0543025,4841.0
543186,3383569,0.0244279,0.0543006,4750.5
543986,3388240,0.0244257,0.0542967,4769.5
544786,3393108,0.0244248,0.0542952,4887.0
545586,3398014,0.0244243,0.0542943,4843.5
546386,3402795,0.0244228,0.0542918,4738.0
547186,3407490,0.0244208,0.0542882,4662.0
547986,3412119,0.0244182,0.0542838,4715.0
548786,3416920,0.024417,0.0542815,4742.5
549586,3421604,0.0244148,0.0542778,4851.0
550386,3426622,0.0244151,0.0542783,5033.5
551186,3431671,0.0244156,0.0542791,4960.5
551986,3436543,0.0244148,0.0542778,4836.0
552786,3441343,0.0244135,0.0542756,4774.0
553586,3446091,0.0244119,0.0542727,4772.5
554386,3450888,0.0244106,0.0542704,4858.0
555186,3455807,0.0244102,0.0542697,4796.0
555986,3460480,0.024408,0.0542659,4733.0
556786,3465273,0.0244067,0.0542636,4803.5
557586,3470087,0.0244055,0.0542616,4835.5
558386,3474944,0.0244047,0.0542601,4861.5
559186,3479810,0.0244039,0.0542587,4757.0
559986,3484458,0.0244016,0.0542547,4684.0
560786,3489178,0.0243998,0.0542516,4708.0
561586,3493874,0.0243978,0.0542481,4814.0
562386,3498806,0.0243975,0.0542476,4921.5
563186,3503717,0.024397,0.0542468,4762.0
563986,3508330,0.0243945,0.0542424,4723.5
564786,3513164,0.0243935,0.0542406,4842.5
565586,3518015,0.0243926,0.0542391,4876.0
566386,3522916,0.0243921,0.0542382,4827.0
567186,3527669,0.0243906,0.0542355,4790.0
567986,3532496,0.0243896,0.0542337,4723.5
568786,3537116,0.0243871,0.0542295,4689.0
569586,3541874,0.0243856,0.0542269,4824.5
570386,3546765,0.024385,0.0542259,4887.0
571186,3551648,0.0243844,0.0542248,4933.5
571986,3556632,0.0243845,0.0542249,5038.5
572786,3561725,0.0243853,0.0542263,4962.5
573586,3566557,0.0243843,0.0542246,4870.0
574386,3571465,0.0243839,0.0542238,4884.5
575186,3576326,0.0243831,0.0542225,4917.5
575986,3581300,0.0243831,0.0542225,4890.0
576786,3586106,0.0243819,0.0542205,4907.0
577586,3591114,0.0243822,0.0542209,5014.5
578386,3596135,0.0243825,0.0542214,4976.5
579186,3601067,0.0243822,0.0542209,4890.5
579986,3605916,0.0243814,0.0542195,4850.0
580786,3610767,0.0243805,0.054218,4924.0
581586,3615764,0.0243807,0.0542183,5021.5
582386,3620810,0.0243812,0.0542191,4997.5
583186,3625759,0.024381,0.0542188,4934.0
583986,3630678,0.0243806,0.0542182,4957.0
584786,3635673,0.0243808,0.0542185,5020.5
585586,3640719,0.0243813,0.0542193,4971.0
586386,3645615,0.0243807,0.0542184,4894.5
587186,3650508,0.0243802,0.0542175,4805.5
587986,3655226,0.0243785,0.0542145,4794.0
588786,3660096,0.0243778,0.0542133,4949.0
589586,3665124,0.0243782,0.0542139,5009.5
590386,3670115,0.0243783,0.0542141,4924.5
591186,3674973,0.0243775,0.0542128,4842.5
591986,3679800,0.0243766,0.0542111,4706.5
592786,3684386,0.024374,0.0542067,4718.0
593586,3689236,0.0243732,0.0542052,4776.0
594386,3693938,0.0243714,0.0542021,4722.5
595186,3698681,0.0243699,0.0541995,4714.0
595986,3703366,0.024368,0.0541962,4766.5
596786,3708214,0.0243672,0.0541948,4825.5
597586,3713017,0.0243661,0.0541929,4888.0
598386,3717990,0.0243661,0.0541929,4846.0
599186,3722709,0.0243645,0.05419,4778.0
599986,3727546,0.0243636,0.0541885,4878.0
600786,3732465,0.0243633,0.0541879,4813.5
601586,3737173,0.0243616,0.054185,4788.0
602386,3742041,0.0243609,0.0541838,4898.5
603186,3746970,0.0243606,0.0541834,4824.5
603986,3751690,0.024359,0.0541805,4775.0
604786,3756520,0.0243581,0.054179,4806.5
605586,3761303,0.0243569,0.0541769,4867.5
606386,3766255,0.0243568,0.0541767,4797.0
607186,3770897,0.0243547,0.054173,4732.5
607986,3775720,0.0243538,0.0541713,4731.5
608786,3780360,0.0243516,0.0541677,4763.5
609586,3785247,0.0243511,0.0541668,4844.5
610386,3790049,0.0243501,0.0541649,4804.0
611186,3794855,0.024349,0.0541631,4878.5
611986,3799806,0.0243489,0.0541629,4901.0
612786,3804657,0.0243482,0.0541616,4802.5
613586,3809411,0.0243468,0.0541592,4730.5
614386,3814118,0.0243452,0.0541564,4786.5
615186,3818984,0.0243445,0.0541552,4830.5
615986,3823779,0.0243434,0.0541533,4743.0
616786,3828470,0.0243417,0.0541503,4742.0
617586,3833263,0.0243406,0.0541484,4797.0
618386,3838064,0.0243395,0.0541466,4785.0
619186,3842833,0.0243383,0.0541444,4716.5
619986,3847497,0.0243364,0.0541411,4827.0
620786,3852487,0.0243366,0.0541414,4933.5
621586,3857364,0.024336,0.0541404,4810.5
622386,3862108,0.0243346,0.054138,4836.5
623186,3867037,0.0243344,0.0541376,4938.0
623986,3871984,0.0243343,0.0541374,4758.0
624786,3876553,0.0243318,0.0541331,4716.5
625586,3881417,0.0243312,0.054132,4862.0
626386,3886277,0.0243305,0.0541309,4804.0
627186,3891025,0.0243292,0.0541285,4722.0
627986,3895721,0.0243275,0.0541256,4772.0
628786,3900569,0.0243268,0.0541243,4769.0
629586,3905259,0.0243251,0.0541214,4680.5
630386,3909930,0.0243233,0.0541182,4706.0
631186,3914671,0.0243219,0.0541158,4740.5
631986,3919411,0.0243205,0.0541134,4802.5
632786,3924276,0.0243199,0.0541124,4688.5
633586,3928788,0.0243172,0.0541075,4710.5
634386,3933697,0.0243168,0.054107,4854.5
635186,3938497,0.0243158,0.0541053,4836.5
635986,3943370,0.0243153,0.0541043,4817.0
636786,3948131,0.0243141,0.0541022,4750.5
637586,3952871,0.0243127,0.0540998,4796.5
638386,3957724,0.0243121,0.0540987,4792.5
639186,3962456,0.0243107,0.0540962,4732.0
639986,3967188,0.0243093,0.0540938,4809.5
640786,3972075,0.0243088,0.054093,4804.0
641586,3976796,0.0243074,0.0540905,4769.5
642386,3981614,0.0243065,0.054089,4801.5
643186,3986399,0.0243055,0.0540872,4810.5
643986,3991235,0.0243047,0.0540859,4837.0
644786,3996073,0.024304,0.0540846,4890.0
645586,4001015,0.0243039,0.0540844,4920.0
646386,4005913,0.0243035,0.0540838,4851.5
647186,4010718,0.0243026,0.0540822,4925.0
647986,4015763,0.0243031,0.0540831,4887.0
648786,4020492,0.0243018,0.0540807,4780.0
649586,4025323,0.024301,0.0540794,4914.0
650386,4030320,0.0243012,0.0540798,4932.5
651186,4035188,0.0243007,0.0540788,4903.0
651986,4040126,0.0243006,0.0540786,4907.0
652786,4045002,0.0243001,0.0540778,4895.5
653586,4049917,0.0242998,0.0540773,4885.0
654386,4054772,0.0242992,0.0540763,4853.0
655186,4059623,0.0242986,0.0540752,4971.0
655986,4064714,0.0242994,0.0540766,4931.0
656786,4069485,0.0242983,0.0540746,4886.0
657586,4074486,0.0242985,0.0540751,4909.5
658386,4079304,0.0242977,0.0540736,4827.0
659186,4084140,0.024297,0.0540724,4796.5
659986,4088897,0.0242958,0.0540703,4817.0
660786,4093774,0.0242953,0.0540695,4710.5
661586,4098318,0.0242929,0.0540652,4600.5
662386,4102975,0.0242911,0.0540622,4744.0
663186,4107806,0.0242904,0.0540609,4875.0
663986,4112725,0.0242902,0.0540605,4789.5
664786,4117385,0.0242884,0.0540575,4772.0
665586,4122269,0.024288,0.0540567,4818.5
666386,4127022,0.0242868,0.0540547,4760.0
667186,4131789,0.0242857,0.0540527,4829.5
667986,4136681,0.0242854,0.0540521,4941.5
668786,4141672,0.0242856,0.0540525,4927.5
669586,4146536,0.024285,0.0540516,4863.0
670386,4151398,0.0242845,0.0540506,4896.0
671186,4156328,0.0242844,0.0540504,4845.0
671986,4161088,0.0242832,0.0540484,4813.5
672786,4165955,0.0242827,0.0540475,4863.5
673586,4170815,0.0242822,0.0540466,4818.0
674386,4175591,0.0242811,0.0540448,4871.0
675186,4180557,0.0242812,0.0540449,5025.5
675986,4185642,0.024282,0.0540462,5011.5
676786,4190580,0.0242819,0.0540461,4979.5
677586,4195601,0.0242823,0.0540468,5081.5
678386,4200743,0.0242834,0.0540487,5020.0
679186,4205641,0.0242831,0.0540481,5040.0
679986,4210823,0.0242844,0.0540504,5063.5
680786,4215768,0.0242843,0.0540503,5040.0
681586,4220903,0.0242854,0.0540521,5023.5
682386,4225815,0.0242851,0.0540517,4988.0
683186,4230879,0.0242857,0.0540528,5080.0
683986,4235975,0.0242866,0.0540542,5050.0
684786,4240979,0.0242868,0.0540547,4997.0
685586,4245969,0.024287,0.0540551,5099.0
686386,4251177,0.0242885,0.0540576,5044.0
687186,4256057,0.0242881,0.0540568,4889.0
687986,4260955,0.0242877,0.0540563,5002.5
688786,4266062,0.0242886,0.0540578,5054.5
689586,4271064,0.0242889,0.0540583,5027.0
690386,4276116,0.0242894,0.0540592,4967.5
691186,4280999,0.024289,0.0540585,4958.5
691986,4286033,0.0242895,0.0540593,4892.0
692786,4290783,0.0242883,0.0540573,4750.0
693586,4295533,0.0242872,0.0540552,4804.5
694386,4300392,0.0242866,0.0540543,4835.0
695186,4305203,0.0242858,0.0540529,4954.5
695986,4310301,0.0242866,0.0540543,5069.0
696786,4315341,0.0242871,0.0540551,4828.0
697586,4319957,0.0242852,0.0540518,4802.0
698386,4324945,0.0242854,0.0540521,4881.0
699186,4329719,0.0242844,0.0540504,4858.5
699986,4334662,0.0242843,0.0540503,4932.0
700786,4339583,0.0242841,0.05405,4909.0
701586,4344480,0.0242838,0.0540494,4851.0
702386,4349285,0.024283,0.054048,4949.5
703186,4354379,0.0242838,0.0540493,4997.0
703986,4359279,0.0242835,0.0540488,4869.5
704786,4364118,0.0242828,0.0540477,4820.0
705586,4368919,0.024282,0.0540462,4897.0
706386,4373912,0.0242822,0.0540466,4965.5
707186,4378850,0.0242821,0.0540464,4911.5
707986,4383735,0.0242817,0.0540458,4902.0
708786,4388654,0.0242815,0.0540454,4843.0
709586,4393421,0.0242805,0.0540436,4868.5
710386,4398391,0.0242806,0.0540438,4973.0
711186,4403367,0.0242807,0.054044,4819.5
711986,4408030,0.0242791,0.0540412,4732.5
712786,4412832,0.0242783,0.0540398,4915.0
713586,4417860,0.0242787,0.0540405,5018.0
714386,4422868,0.024279,0.054041,5009.5
715186,4427879,0.0242793,0.0540416,4949.0
715986,4432766,0.024279,0.054041,4809.0
716786,4437497,0.0242777,0.0540388,4723.5
717586,4442213,0.0242765,0.0540366,4835.0
718386,4447167,0.0242765,0.0540366,4982.5
719186,4452178,0.0242768,0.0540372,4975.0
719986,4457117,0.0242767,0.054037,4917.0
720786,4462012,0.0242764,0.0540365,4923.0
721586,4466963,0.0242764,0.0540365,4965.0
722386,4471942,0.0242765,0.0540367,4964.5
723186,4476892,0.0242765,0.0540367,4831.5
723986,4481605,0.0242752,0.0540344,4783.0
724786,4486458,0.0242747,0.0540335,4834.0
725586,4491273,0.0242739,0.0540322,4934.0
726386,4496326,0.0242745,0.0540332,4996.0
727186,4501265,0.0242744,0.054033,4944.0
727986,4506214,0.0242744,0.054033,4845.5
728786,4510956,0.0242733,0.0540311,4848.0
729586,4515910,0.0242733,0.0540311,4967.5
730386,4520891,0.0242734,0.0540313,5009.5
731186,4525929,0.0242739,0.0540322,5065.5
731986,4531022,0.0242747,0.0540335,4975.0
732786,4535879,0.0242742,0.0540326,4841.5
733586,4540705,0.0242735,0.0540314,4887.0
734386,4545653,0.0242735,0.0540314,4948.5
735186,4550602,0.0242734,0.0540313,4977.5
735986,4555608,0.0242737,0.0540319,4992.5
736786,4560587,0.0242739,0.0540321,4951.0
737586,4565510,0.0242737,0.0540318,4968.5
738386,4570524,0.0242741,0.0540324,4890.5
739186,4575291,0.0242731,0.0540307,4790.5
739986,4580105,0.0242723,0.0540294,4793.0
740786,4584877,0.0242714,0.0540278,4853.5
741586,4589812,0.0242713,0.0540276,4967.5
742386,4594812,0.0242716,0.0540281,5014.5
743186,4599841,0.024272,0.0540288,4986.0
743986,4604784,0.0242719,0.0540287,4893.5
744786,4609628,0.0242714,0.0540277,4966.5
745586,4614717,0.0242721,0.054029,5054.0
746386,4619736,0.0242724,0.0540296,4970.0
747186,4624657,0.0242723,0.0540293,4982.5
747986,4629701,0.0242728,0.0540302,4980.5
748786,4634618,0.0242726,0.0540298,4920.0
749586,4639541,0.0242724,0.0540296,4904.5
750386,4644427,0.0242721,0.054029,4847.5
751186,4649236,0.0242713,0.0540277,4902.5
751986,4654232,0.0242716,0.0540281,4849.5
752786,4658935,0.0242703,0.0540258,4820.0
753586,4663872,0.0242702,0.0540257,4912.5
754386,4668760,0.0242699,0.0540251,4832.0
755186,4673536,0.024269,0.0540236,4764.0
755986,4678288,0.0242679,0.0540218,4737.5
756786,4683011,0.0242668,0.0540197,4839.5
757586,4687967,0.0242668,0.0540198,4894.5
758386,4692800,0.0242662,0.0540187,4739.5
759186,4697446,0.0242646,0.054016,4657.0
759986,4702114,0.0242632,0.0540134,4803.0
760786,4707052,0.0242631,0.0540133,4805.5
761586,4711725,0.0242617,0.0540108,4745.5
762386,4716543,0.024261,0.0540097,4819.5
763186,4721364,0.0242603,0.0540085,4712.5
763986,4725968,0.0242586,0.0540054,4805.5
764786,4730975,0.0242589,0.0540059,4846.0
765586,4735660,0.0242575,0.0540036,4690.5
766386,4740356,0.0242562,0.0540013,4715.0
767186,4745090,0.0242551,0.0539994,4719.0
767986,4749794,0.0242539,0.0539972,4690.5
768786,4754471,0.0242525,0.0539948,4772.5
769586,4759339,0.0242521,0.0539941,4816.5
770386,4764104,0.0242512,0.0539925,4740.5
771186,4768820,0.02425,0.0539905,4832.5
771986,4773769,0.02425,0.0539905,4853.0
772786,4778526,0.024249,0.0539888,4811.0
773586,4783391,0.0242486,0.0539881,4850.5
774386,4788227,0.0242481,0.0539871,4919.5
775186,4793230,0.0242483,0.0539876,4935.5
775986,4798098,0.024248,0.0539869,5096.0
776786,4803422,0.0242499,0.0539902,5229.0
777586,4808556,0.0242508,0.0539919,5143.5
778386,4813709,0.0242518,0.0539937,5132.0
779186,4818820,0.0242527,0.0539951,5049.5
779986,4823808,0.0242529,0.0539955,5038.0
780786,4828896,0.0242536,0.0539967,5049.0
781586,4833906,0.0242539,0.0539972,5031.0
782386,4838958,0.0242544,0.0539982,5052.5
783186,4844011,0.0242549,0.0539991,4995.5
783986,4848949,0.0242549,0.053999,5002.0
784786,4854015,0.0242555,0.054,5024.0
785586,4858997,0.0242556,0.0540003,5115.5
786386,4864246,0.0242571,0.0540029,5158.5
787186,4869314,0.0242577,0.054004,5002.0
787986,4874250,0.0242577,0.0540039,4858.0
788786,4879030,0.0242568,0.0540024,4925.0
789586,4884100,0.0242574,0.0540034,5027.0
790386,4889084,0.0242576,0.0540038,4906.5
791186,4893913,0.024257,0.0540027,5022.0
791986,4899128,0.0242583,0.054005,5123.5
792786,4904160,0.0242588,0.0540057,4972.0
793586,4909072,0.0242586,0.0540054,5032.0
794386,4914224,0.0242596,0.0540072,4977.5
795186,4919027,0.0242589,0.0540059,4822.0
795986,4923868,0.0242583,0.054005,4864.0
796786,4928755,0.024258,0.0540045,4864.5
797586,4933597,0.0242575,0.0540035,4910.5
798386,4938576,0.0242576,0.0540038,5008.5
799186,4943614,0.0242581,0.0540046,5019.5
799986,4948615,0.0242583,0.054005,4936.5
800786,4953487,0.024258,0.0540044,4953.5
801586,4958522,0.0242584,0.0540051,5016.5
802386,4963520,0.0242586,0.0540055,4597.5
803042,4967717,0.0242593,0.0540067,4197.0
