"x","y","label"
1753,0.7559650178637353,"know"
1754,0.7680604874359236,"know"
1755,0.7605295855551862,"know"
1756,0.6865098952119675,"know"
1757,0.7213843917864621,"know"
1758,0.7252391791703104,"know"
1759,0.7477898701647192,"know"
1760,0.7230936905391052,"know"
1761,0.7366479243198678,"know"
1762,0.687775881166917,"know"
1763,0.7448974621420349,"know"
1764,0.7358149946373863,"know"
1765,0.7355200391852048,"know"
1766,0.7727327984313567,"know"
1767,0.747650861949752,"know"
1768,0.7827915119674981,"know"
1769,0.7308235967181453,"know"
1770,0.7513222990326578,"know"
1771,0.7410096381836336,"know"
1772,0.7562336526088812,"know"
1773,0.7268767624999487,"know"
1774,0.7405863985942852,"know"
1775,0.7660771719945508,"know"
1776,0.7531040988270208,"know"
1777,0.7512974299362835,"know"
1778,0.7397183598170334,"know"
1779,0.7250232271405994,"know"
1780,0.7351574176738661,"know"
1781,0.7460915498182237,"know"
1782,0.7479892528935397,"know"
1783,0.7366177943587827,"know"
1784,0.7744211387223277,"know"
1785,0.7582662114147285,"know"
1786,0.7671022357701225,"know"
1787,0.7930993371472902,"know"
1788,0.7938730280809193,"know"
1789,0.7779683539102703,"know"
1790,0.799864117776555,"know"
1791,0.8060059461882637,"know"
1792,0.8129436375437212,"know"
1793,0.7908118176978968,"know"
1794,0.8131931927482685,"know"
1795,0.8066861394336928,"know"
1796,0.8263875392636971,"know"
1797,0.8060018913225119,"know"
1798,0.8075234898910296,"know"
1799,0.8109173294334442,"know"
1800,0.8410419662154103,"know"
1801,0.8786003371163843,"know"
1802,0.8508434957788477,"know"
1803,0.8697622058268554,"know"
1804,0.8695045558713231,"know"
1805,0.8683495239128991,"know"
1806,0.8848454424320661,"know"
1807,0.8831732909642264,"know"
1808,0.8977837221485281,"know"
1809,0.8915924738382408,"know"
1810,0.9006760321413669,"know"
1811,0.9124565715666022,"know"
1812,0.9158612598765892,"know"
1813,0.8913065511058915,"know"
1814,0.9066880547793417,"know"
1815,0.8994371191203864,"know"
1816,0.9040896995447876,"know"
1817,0.9100999009322933,"know"
1818,0.9112632526890144,"know"
1819,0.9042666316469841,"know"
1820,0.9351975723375748,"know"
1821,0.9106546353682397,"know"
1822,0.9429264213614665,"know"
1823,0.9427827896028932,"know"
1824,0.9632787726023081,"know"
1825,0.9614187307609607,"know"
1826,0.93255856037686,"know"
1827,0.9371632767655115,"know"
1828,0.9456766007718491,"know"
1829,0.94573958609837,"know"
1830,0.9688401473626752,"know"
1831,0.9532792038897344,"know"
1832,0.9567428368312288,"know"
1833,0.960170737595572,"know"
1834,0.9515881904931229,"know"
1835,0.9665509920793443,"know"
1836,0.9660373540365466,"know"
