"x","y","label"
1753,0.1581419175003944,"know"
1754,0.029839663643410397,"know"
1755,-0.533115599630908,"know"
1756,-0.2559014334484635,"know"
1757,0.25318253218843534,"know"
1758,0.17261888669681902,"know"
1759,-0.01402556899875318,"know"
1760,-0.07283754756581828,"know"
1761,-0.2308809121753157,"know"
1762,0.05392918902004595,"know"
1763,0.31404309993500235,"know"
1764,-0.06130244215632441,"know"
1765,0.24134045590532338,"know"
1766,0.07930207096936392,"know"
1767,0.06575620056331477,"know"
1768,-0.11000383135735259,"know"
1769,-0.20572172275092093,"know"
1770,0.06658857349344771,"know"
1771,0.03210668537632788,"know"
1772,-0.09238996663476673,"know"
1773,-0.1022898176344329,"know"
1774,0.256262391769031,"know"
1775,0.08183118090973718,"know"
1776,-0.09661868583547495,"know"
1777,-0.0875057566622548,"know"
1778,-0.17176070701949442,"know"
1779,-0.029815962572767418,"know"
1780,0.1377286316530224,"know"
1781,0.08388475596492029,"know"
1782,-0.061932190616670546,"know"
1783,0.17279151847594498,"know"
1784,0.14152084644763896,"know"
1785,-0.047845407735237266,"know"
1786,0.22771242005129544,"know"
1787,0.17500703068067303,"know"
1788,-0.09891483288381853,"know"
1789,0.0391651769586181,"know"
1790,0.18328840308652516,"know"
1791,0.0855039287073236,"know"
1792,-0.09932762840968667,"know"
1793,0.0016314016720793134,"know"
1794,0.10377421328433734,"know"
1795,0.0862545784461437,"know"
1796,-0.004473092495597797,"know"
1797,-0.12331877327338958,"know"
1798,0.03213338695029755,"know"
1799,0.21911824447961958,"know"
1800,0.4424599042349362,"know"
1801,0.06407492782102686,"know"
1802,-0.05777696437929514,"know"
1803,0.12199178411393596,"know"
1804,-0.009235037356666531,"know"
1805,0.10028702078876783,"know"
1806,0.09690648767644028,"know"
1807,0.08458060893404351,"know"
1808,0.05503819903546958,"know"
1809,0.01890771770137789,"know"
1810,0.13639356463122976,"know"
1811,0.09926944205828558,"know"
1812,-0.1382627094742972,"know"
1813,-0.05996742148145717,"know"
1814,0.053151455117379065,"know"
1815,-0.016986065596179323,"know"
1816,0.069705138422262,"know"
1817,0.04689522150208525,"know"
1818,-0.038133467434620094,"know"
1819,0.1564643348776542,"know"
1820,0.041759898259834394,"know"
1821,0.05052532261829956,"know"
1822,0.2100293786071381,"know"
1823,0.13304815623978783,"know"
1824,0.12182757567088487,"know"
1825,-0.2008253271341358,"know"
1826,-0.158563666412042,"know"
1827,0.08575574720477253,"know"
1828,0.05606537203372941,"know"
1829,0.15142560824615536,"know"
1830,0.04928827308565342,"know"
1831,-0.0790829935383206,"know"
1832,0.045051593419145775,"know"
1833,-0.033697147972609365,"know"
1834,0.04170923965301121,"know"
1835,0.09445761553101839,"know"
1836,-0.022744447883625618,"know"
1837,-0.017847028154612588,"know"
1838,0.10599049315828246,"know"
1839,0.0806479934522315,"know"
1840,-0.058226452191716405,"know"
1841,-0.08094977737732734,"know"
1842,0.0211354354964417,"know"
1843,0.09764811213248237,"know"
1844,0.05780637365613739,"know"
1845,0.044880250870757976,"know"
1846,-0.016385234778189428,"know"
1847,-0.010801482761283232,"know"
1848,0.02179767364616403,"know"
1849,0.04940781601192956,"know"
1850,0.08362021532196628,"know"
1851,0.061809119398335,"know"
1852,0.10239736992569526,"know"
1853,0.09844396461374938,"know"
1854,-0.036270930240182686,"know"
1855,0.007945087378654847,"know"
1856,-0.034382903870072035,"know"
1857,-0.11424986710519569,"know"
1858,0.03854039715328206,"know"
1859,0.0916445115834934,"know"
1860,-0.1058196650877159,"know"
1861,-0.22889528673081205,"know"
1862,-0.033825210013107565,"know"
1863,0.1306193866976919,"know"
1864,0.08505187178871676,"know"
1865,0.04437579999404129,"know"
1866,0.017570679838555314,"know"
1867,0.01932154082318771,"know"
1868,0.05915228695610075,"know"
1869,-0.0026410548246111887,"know"
1870,0.030478326426659486,"know"
1871,0.04138606319485749,"know"
1872,-0.009605073778904405,"know"
1873,0.054458543676836335,"know"
1874,0.045082030233747794,"know"
1875,0.007531657411921522,"know"
1876,0.005375759155739068,"know"
1877,-0.03949132562862445,"know"
1878,0.0004160908861647883,"know"
1879,0.1160291753605911,"know"
1880,0.09652701378525208,"know"
1881,0.03924465504802743,"know"
1882,0.11598578394053316,"know"
1883,0.03565354816183497,"know"
1884,-0.06437305867356091,"know"
1885,-0.114770736510442,"know"
1886,-0.014228781636294485,"know"
1887,0.06652788281247268,"know"
1888,-0.04351420622690849,"know"
1889,-0.016645743982118155,"know"
1890,0.07809264813830818,"know"
1891,0.11876857388259143,"know"
1892,0.03584646413421133,"know"
1893,-0.039356681104353974,"know"
1894,0.014288286521866311,"know"
1895,0.09150914832632484,"know"
1896,0.04731829898875173,"know"
1897,0.022048572800621002,"know"
1898,0.12782296198633247,"know"
1899,0.1300250097469604,"know"
1900,0.002562663700896195,"know"
1901,-0.04060823264117985,"know"
1902,-0.013019496864755453,"know"
1903,0.04164642415163744,"know"
1904,-5.2096669296730624e-5,"know"
1905,-0.009798007323090552,"know"
1906,0.015224578528343358,"know"
1907,0.007901426011610369,"know"
1908,-0.0260671159694974,"know"
1909,-0.023665493178074648,"know"
1910,0.026794175232946138,"know"
1911,0.026251535028904094,"know"
1912,-0.006233897496803031,"know"
1913,-0.06338885756176982,"know"
1914,-0.07711604972361652,"know"
1915,-0.047001341984191036,"know"
1916,0.01983370168652332,"know"
1917,-0.053645688433423544,"know"
1918,-0.022907726946336915,"know"
1919,0.13822184101722534,"know"
1920,0.013095222849681676,"know"
1921,0.018206143590402846,"know"
1922,-0.005451592483458612,"know"
